registeredid,classid,studentid,paid,complete,lettergrade,numbergrade
238f08ce-e460-11e9-82fd-23eac12c614f,90254bde-e45f-11e9-a4a0-8b3aaf52d890,b3a458a4-e3e0-11e9-9e35-df70a5ac950a,t,t,C,2
238fa4f0-e460-11e9-82fe-fb1559aca194,9025e814-e45f-11e9-a4a1-57b53b565178,b3a47fb4-e3e0-11e9-9e36-e33a56418ef4,f,t,B,3
23904126-e460-11e9-82ff-13e83db41513,90272080-e45f-11e9-a4a2-1f99cd38e963,b3a4a6ba-e3e0-11e9-9e37-e32078e786bb,t,t,B,3
2390dd70-e460-11e9-8300-33cfd00be771,9027bcb6-e45f-11e9-a4a3-ef642b5c68f7,b3a4cdd4-e3e0-11e9-9e38-5ff72f0a681d,f,t,B,3
2391799c-e460-11e9-8301-47494429a8cb,9027bcb7-e45f-11e9-a4a4-9ff987f5016d,b3a4f4da-e3e0-11e9-9e39-53d57f2a0cfe,t,t,D,1
239215b4-e460-11e9-8302-9ff5bbb08707,9027bcb8-e45f-11e9-a4a5-7f27fe49c528,b3a51be0-e3e0-11e9-9e3a-83d3c52fdd5e,f,t,F,0
239215b5-e460-11e9-8303-670bcd640ec3,9028581a-e45f-11e9-a4a6-bbbac1b5db81,b3a54278-e3e0-11e9-9e3b-3f1fd84f67bf,t,t,B,3
2392b208-e460-11e9-8304-538d51006883,9028f3d8-e45f-11e9-a4a7-6f79b0fcb281,b3a5694c-e3e0-11e9-9e3c-8f2200d24d6c,f,t,A,4
23934f2e-e460-11e9-8305-1302a10590e8,90299158-e45f-11e9-a4a8-7ff0ab9d6b15,b3a59106-e3e0-11e9-9e3d-e3331500e5aa,f,t,C,2
2393eb64-e460-11e9-8306-0f3722bf0b5d,902a2c4e-e45f-11e9-a4a9-8bc9224be6cb,b3a5b80c-e3e0-11e9-9e3e-23d58b435a9a,t,t,C,2
239486b4-e460-11e9-8307-bb3096928de1,902ac9c4-e45f-11e9-a4aa-27a1b298c926,b3a5df12-e3e0-11e9-9e3f-37b8667b7ed3,t,t,C,2
239522e0-e460-11e9-8308-bff929c54b6b,902b64ba-e45f-11e9-a4ab-5fd6e05e1931,b3a5df13-e3e0-11e9-9e40-37eb87b84bf1,f,t,C,2
2395bf16-e460-11e9-8309-3771305ee4a1,902c9d30-e45f-11e9-a4ac-abb3106162e7,b3a60622-e3e0-11e9-9e41-9f862673a1ba,f,t,D,1
2395bf17-e460-11e9-830a-8f7bc30311bc,902d3a9c-e45f-11e9-a4ad-d36ebfdcb61a,b3a62d28-e3e0-11e9-9e42-3f71e52891ec,t,t,C,2
2395bf18-e460-11e9-830b-af3098a00713,902dd5a6-e45f-11e9-a4ae-d3bf86d0db82,b3a65410-e3e0-11e9-9e43-7323a67f3d10,f,t,A,4
23965ade-e460-11e9-830c-f317d9361ff9,902e7308-e45f-11e9-a4af-9fba7c136f33,b3a67b20-e3e0-11e9-9e44-e31fb34171a6,f,t,C,2
23965adf-e460-11e9-830d-ff0b6951fb9a,902f0f3e-e45f-11e9-a4b0-4b34a2bbc5ea,b3a6a230-e3e0-11e9-9e45-7bba3fb0d5da,t,t,F,0
23965ae0-e460-11e9-830e-eb7d2d66f362,902faa34-e45f-11e9-a4b1-9ff9c72b7dd9,b3a6c936-e3e0-11e9-9e46-3b76b55c1964,t,t,A,4
23965ae1-e460-11e9-830f-e31f9f5ebcbc,902faa35-e45f-11e9-a4b2-d7c240831a09,b3a6efb0-e3e0-11e9-9e47-2f6518167463,t,t,A,4
23965ae2-e460-11e9-8310-83798657af6a,902faa36-e45f-11e9-a4b3-7f9731ae9e0f,b3a716b6-e3e0-11e9-9e48-23467ba4cc92,t,t,C,2
2396f714-e460-11e9-8311-133361c90281,902faa37-e45f-11e9-a4b4-dbfa944e10a9,b3a716b7-e3e0-11e9-9e49-7f20ca914370,f,t,A,4
2396f715-e460-11e9-8312-ffc0dd3cfc1e,903046d8-e45f-11e9-a4b5-d345cf64fcbe,b3a73dbc-e3e0-11e9-9e4a-27807822b012,f,t,C,2
2396f716-e460-11e9-8313-2b8e14f9ee3c,9030e304-e45f-11e9-a4b6-e33e5bc46799,b3a764c2-e3e0-11e9-9e4b-3fbbffadffa8,t,t,F,0
2396f717-e460-11e9-8314-2362afd492fb,90317f1c-e45f-11e9-a4b7-1fa5110eb314,b3a78bd2-e3e0-11e9-9e4c-732cdc6c2c66,f,t,F,0
2396f718-e460-11e9-8315-93ac4fb57c45,90321c4c-e45f-11e9-a4b8-67e9865a757a,b3a7b38c-e3e0-11e9-9e4d-2b0b33e8c295,f,t,B,3
2397934a-e460-11e9-8316-e347ba24b15a,9032b878-e45f-11e9-a4b9-a31af39d4043,b3a7d9e8-e3e0-11e9-9e4e-f345bac6a3a6,t,t,A,4
2397934b-e460-11e9-8317-6bc5393f79bf,9033540e-e45f-11e9-a4ba-4f4a1027558b,b3a801ac-e3e0-11e9-9e4f-fb6bccd70270,t,t,B,3
23982fc6-e460-11e9-8318-8371a786bbd8,9033540f-e45f-11e9-a4bb-03b826b7425e,b3a828b2-e3e0-11e9-9e50-873ffdde7d4e,t,t,D,1
2398cc2e-e460-11e9-8319-8f2b3bc8733c,90335410-e45f-11e9-a4bc-9fe5c04f6eeb,b3a84f04-e3e0-11e9-9e51-f3e97b9423ba,t,t,A,4
23996800-e460-11e9-831a-8b501289842d,90335411-e45f-11e9-a4bd-0ff0566b56fd,b3a87628-e3e0-11e9-9e52-170dbeeab304,f,t,C,2
239a0472-e460-11e9-831b-c7cbff36a142,90335412-e45f-11e9-a4be-8fc529204832,b3a89d1a-e3e0-11e9-9e53-3f9b4eb0e687,t,t,D,1
239aa0a8-e460-11e9-831c-8b5447007cff,9033f044-e45f-11e9-a4bf-973e9ac7a877,b3a8c42a-e3e0-11e9-9e54-5b2a5d36c953,f,t,F,0
239b3cde-e460-11e9-831d-7715fac14df6,9033f045-e45f-11e9-a4c0-3baf08355101,b3a8c42b-e3e0-11e9-9e55-d76dd89ed2af,t,t,D,1
239bd8f6-e460-11e9-831e-efbfb83ba38a,9033f046-e45f-11e9-a4c1-cb159268dbac,b3a8ebb2-e3e0-11e9-9e56-7b4cba69976f,f,t,D,1
239c754a-e460-11e9-831f-f7eb4b85c961,9033f047-e45f-11e9-a4c2-cb3875533a96,b3a912c2-e3e0-11e9-9e57-13fc2f3ea85a,t,t,D,1
239c754b-e460-11e9-8320-cf4be5c2080a,90348c70-e45f-11e9-a4c3-9f622e3a13e0,b3a9393c-e3e0-11e9-9e58-33299087076b,t,t,C,2
239d1162-e460-11e9-8321-6b6967fba9bc,90348c71-e45f-11e9-a4c4-c75b04772079,b3a9604c-e3e0-11e9-9e59-8ffbbf815b19,t,t,F,0
239dadb6-e460-11e9-8322-7b15d1997c4d,90348c72-e45f-11e9-a4c5-93f19c347c14,b3a98752-e3e0-11e9-9e5a-cfc0aac279a8,f,t,B,3
239e4afa-e460-11e9-8323-93c6f2f6bd24,90348c73-e45f-11e9-a4c6-23b2a8a54a74,b3a9aeee-e3e0-11e9-9e5b-c3ff03c4a489,t,t,A,4
239ee730-e460-11e9-8324-3b38b787c7a9,90348c74-e45f-11e9-a4c7-1f337f8dce8f,b3a9d572-e3e0-11e9-9e5c-d745702fe12a,t,t,D,1
239ee731-e460-11e9-8325-8b97d9114612,903528a6-e45f-11e9-a4c8-fbc6843beaac,b3a9d573-e3e0-11e9-9e5d-570bb34c8ac7,t,t,B,3
239f82b2-e460-11e9-8326-6f329fcff43f,9035c586-e45f-11e9-a4c9-135e1e8bd4ad,b3aa2392-e3e0-11e9-9e5e-a32f863b0220,f,t,A,4
239f82b3-e460-11e9-8327-bf3d39fda472,903661c6-e45f-11e9-a4ca-ab86584cafae,b3aa2393-e3e0-11e9-9e5f-df1f2c02dbf2,f,t,D,1
239f82b4-e460-11e9-8328-a75a187d9ff7,9036fdf2-e45f-11e9-a4cb-23358c33cb9e,b3aa4b10-e3e0-11e9-9e60-2b8c8e03320e,f,t,F,0
239f82b5-e460-11e9-8329-733956ec2c3c,90379a28-e45f-11e9-a4cc-db3ee3013f61,b3aa7216-e3e0-11e9-9e61-3371b7fe1d59,f,t,A,4
239f82b6-e460-11e9-832a-83ec34690e51,90379a29-e45f-11e9-a4cd-f79ea508db58,b3aa9926-e3e0-11e9-9e62-5fa9923a6614,t,t,C,2
23a01ee8-e460-11e9-832b-6f6b932ad9f4,90383668-e45f-11e9-a4ce-6b7ff108168f,b3aac02c-e3e0-11e9-9e63-3b21987cb232,f,t,A,4
23a01ee9-e460-11e9-832c-3752ee8ec924,9038d29e-e45f-11e9-a4cf-030e9c0ca664,b3aae73c-e3e0-11e9-9e64-37f6d89a108e,t,t,D,1
23a01eea-e460-11e9-832d-cf01e65282f7,90396ed4-e45f-11e9-a4d0-9740555cd66c,b3ab0dca-e3e0-11e9-9e65-7bbb864da85c,f,t,B,3
23a01eeb-e460-11e9-832e-2fea57d81c07,90396ed5-e45f-11e9-a4d1-e3fd32b6858a,b3ab0dcb-e3e0-11e9-9e66-3b5497844af9,f,t,B,3
23a01eec-e460-11e9-832f-231bee82eed9,90396ed6-e45f-11e9-a4d2-436761b53aed,b3ab3548-e3e0-11e9-9e67-57d8621b46b5,f,t,A,4
23a0bb1e-e460-11e9-8330-07178323a54f,90396ed7-e45f-11e9-a4d3-67a366bc5c8c,b3ab5c58-e3e0-11e9-9e68-73b453d6dd5f,t,t,B,3
23a0bb1f-e460-11e9-8331-47977eec3d1a,903a0a56-e45f-11e9-a4d4-a7cc2e7f0d8d,b3ab835e-e3e0-11e9-9e69-7739428fdba3,t,t,C,2
23a0bb20-e460-11e9-8332-579b8dbef792,903a0a57-e45f-11e9-a4d5-8b2c410f7370,b3abaabe-e3e0-11e9-9e6a-3b7a943cd356,f,t,B,3
23a0bb21-e460-11e9-8333-3faf19ecb36d,903a0a58-e45f-11e9-a4d6-97f2c66fba91,b3abd174-e3e0-11e9-9e6b-8f0640421c2d,f,t,A,4
23a15754-e460-11e9-8334-7f014e0734d1,903a0a59-e45f-11e9-a4d7-8fabd5d6d0d6,b3abd175-e3e0-11e9-9e6c-07106e0e053a,f,t,B,3
23a15755-e460-11e9-8335-2b3bb2051818,903a0a5a-e45f-11e9-a4d8-8724cbc471f4,b3abf87a-e3e0-11e9-9e6d-e3c0901a4381,t,t,A,4
23a15756-e460-11e9-8336-8f38ff0ff696,903aa68c-e45f-11e9-a4d9-f3623d0e221f,b3ac1f8a-e3e0-11e9-9e6e-bb2cef3c4d76,t,t,F,0
23a15757-e460-11e9-8337-af7fa27edcef,903aa68d-e45f-11e9-a4da-37e167b00443,b3ac469a-e3e0-11e9-9e6f-2f79ba2c0012,t,t,A,4
23a15758-e460-11e9-8338-2b26477f9c9b,903aa68e-e45f-11e9-a4db-dfcd76520c2d,b3ac6d96-e3e0-11e9-9e70-57bdc47c26d2,t,t,B,3
23a1f38a-e460-11e9-8339-7b5c07e8ec59,903b42a4-e45f-11e9-a4dc-1303cdfa4b47,b3ac94a6-e3e0-11e9-9e71-a72c26de27b7,f,t,C,2
23a1f38b-e460-11e9-833a-4779b286e9f6,903b42a5-e45f-11e9-a4dd-db5fd72c8032,b39f28ad-e3e0-11e9-9e0e-03acf33dce1d,t,t,F,0
23a1f38c-e460-11e9-833b-b7255ef84d75,903b42a6-e45f-11e9-a4de-2f757218f1bf,b39f5052-e3e0-11e9-9e0f-d3f4549be227,f,t,F,0
23a1f38d-e460-11e9-833c-573681045244,903b42a7-e45f-11e9-a4df-9728b4dbc6f3,b39f7762-e3e0-11e9-9e10-d3e2d3e24b90,f,t,D,1
23a1f38e-e460-11e9-833d-3fbf45bc6e0b,903b42a8-e45f-11e9-a4e0-3f64f814a28c,b39f9e72-e3e0-11e9-9e11-e7c557835a75,t,t,B,3
23a28fc0-e460-11e9-833e-6754878c2525,903bdef8-e45f-11e9-a4e1-673de5aa435f,b39fc578-e3e0-11e9-9e12-af84e92348a5,f,t,D,1
23a28fc1-e460-11e9-833f-bba6460e25f1,903bdef9-e45f-11e9-a4e2-cb7887e52bec,b39fec88-e3e0-11e9-9e13-237fd118289e,t,t,D,1
23a28fc2-e460-11e9-8340-0ff71f323973,903bdefa-e45f-11e9-a4e3-1b1785c89a7e,b3a0138e-e3e0-11e9-9e14-5f0fd5e880dd,f,t,A,4
23a28fc3-e460-11e9-8341-b38ecb1631ac,903bdefb-e45f-11e9-a4e4-83ec1003fd68,b3a0138f-e3e0-11e9-9e15-775800391821,f,t,D,1
23a28fc4-e460-11e9-8342-9393c3819f74,903bdefc-e45f-11e9-a4e5-8fb19615cf37,b3a03a94-e3e0-11e9-9e16-dbc15a7e5f68,t,t,A,4
23a32bf6-e460-11e9-8343-1f4ee8eee986,903c7b2e-e45f-11e9-a4e6-678810c7b92c,b3a0619a-e3e0-11e9-9e17-77fc99fa980e,f,t,B,3
23a32bf7-e460-11e9-8344-e3739dacf960,903c7b2f-e45f-11e9-a4e7-97f847199c8a,b3a088aa-e3e0-11e9-9e18-7f6da9534deb,f,t,B,3
23a32bf8-e460-11e9-8345-fbfef7dc9e4e,903c7b30-e45f-11e9-a4e8-3f3f4240093c,b3a0afb0-e3e0-11e9-9e19-1337fe06bc46,t,t,C,2
23a32bf9-e460-11e9-8346-9b35fdd9d1f8,903c7b31-e45f-11e9-a4e9-b3bc1889a89b,b3a0d6c0-e3e0-11e9-9e1a-171ad9ebfe93,t,t,F,0
23a32bfa-e460-11e9-8347-cf947eaacb0a,903d16ba-e45f-11e9-a4ea-e32d22e1779d,b3a0fe16-e3e0-11e9-9e1b-dba5b363e09f,t,t,A,4
23a3c82c-e460-11e9-8348-0774a8d00ff5,903d16bb-e45f-11e9-a4eb-c3528dd68591,b3a124ae-e3e0-11e9-9e1c-6fe2f0abe550,f,t,D,1
23a3c82d-e460-11e9-8349-17b5d9d59fb7,903d16bc-e45f-11e9-a4ec-43a61f7c7b14,b3a124af-e3e0-11e9-9e1d-73f06c5e05bb,t,t,F,0
23a3c82e-e460-11e9-834a-af5d8516fb9a,903d16bd-e45f-11e9-a4ed-1be766b385a8,b3a14bdc-e3e0-11e9-9e1e-930a95d3840f,f,t,A,4
23a3c82f-e460-11e9-834b-f75ddd6215cf,903d16be-e45f-11e9-a4ee-3718ed9eff0f,b3a172ec-e3e0-11e9-9e1f-0f545b5a3004,t,t,C,2
23a46462-e460-11e9-834c-8f0f3df44567,903db3a4-e45f-11e9-a4ef-4bc9ac17aa56,b3a199f2-e3e0-11e9-9e20-273ba6f69a36,t,t,C,2
23a46463-e460-11e9-834d-afa34fc28da5,903db3a5-e45f-11e9-a4f0-13df3cb450af,b3a1c102-e3e0-11e9-9e21-37b1563cb06d,f,t,F,0
23a46464-e460-11e9-834e-737947f72e30,903db3a6-e45f-11e9-a4f1-1ba706992643,b3a1e808-e3e0-11e9-9e22-f3f76864bd17,f,t,A,4
23a46465-e460-11e9-834f-779fffa6578f,903db3a7-e45f-11e9-a4f2-9b6275344b9c,b3a20f0e-e3e0-11e9-9e23-0f9a4b24bac6,t,t,F,0
23a46466-e460-11e9-8350-3785d43882e7,903db3a8-e45f-11e9-a4f3-5b1768a5a4e6,b3a2361e-e3e0-11e9-9e24-afeff5819b8b,t,t,D,1
23a50098-e460-11e9-8351-8b28e91be65d,903e4fd0-e45f-11e9-a4f4-9b62eb09ef9b,b3a25cfc-e3e0-11e9-9e25-13ea7bc4bc21,t,t,B,3
23a50099-e460-11e9-8352-bb1358172d00,903e4fd1-e45f-11e9-a4f5-9fad69aab68f,b3a25cfd-e3e0-11e9-9e26-8390f8238464,t,t,A,4
23a5009a-e460-11e9-8353-072103ed959f,903e4fd2-e45f-11e9-a4f6-7b9be419d0a9,b3a28402-e3e0-11e9-9e27-d73b288cdc42,t,t,B,3
23a5009b-e460-11e9-8354-8344efd647b6,903e4fd3-e45f-11e9-a4f7-032657f4dd23,b3a2ab12-e3e0-11e9-9e28-cbc707908622,t,t,C,2
23a5009c-e460-11e9-8355-132f1cce35a9,903eeb52-e45f-11e9-a4f8-d7c3ac933ea4,b3a2d218-e3e0-11e9-9e29-47d834848d88,f,t,D,1
23a59cce-e460-11e9-8356-ff63368bddbf,903eeb53-e45f-11e9-a4f9-8fbf7229063f,b3a2f96e-e3e0-11e9-9e2a-5720fa8e9cc5,f,t,C,2
23a59ccf-e460-11e9-8357-573f0df9fbf1,903f8904-e45f-11e9-a4fa-bf9ce99943c4,b3a3202e-e3e0-11e9-9e2b-2bbd007f4a33,f,t,C,2
23a59cd0-e460-11e9-8358-ff0428cdad0a,90402530-e45f-11e9-a4fb-3335b77b8cba,b3a3202f-e3e0-11e9-9e2c-470377edbe0a,t,t,D,1
23a59cd1-e460-11e9-8359-87b20abf955d,9040c166-e45f-11e9-a4fc-eb40faf63141,b3a34734-e3e0-11e9-9e2d-dba5fcc4eb99,t,t,D,1
23a59cd2-e460-11e9-835a-3b4f952abc59,90415d92-e45f-11e9-a4fd-232eccb57b0f,b3a36e44-e3e0-11e9-9e2e-e7910a2eb632,t,t,D,1
23a63904-e460-11e9-835b-effa41b3aaf9,9041f9c8-e45f-11e9-a4fe-47d877a9ac36,b3a3957c-e3e0-11e9-9e2f-83679df5315e,f,t,A,4
23a63905-e460-11e9-835c-e363497cfbac,904295fe-e45f-11e9-a4ff-db2d5f9ed1aa,b3a3bc82-e3e0-11e9-9e30-87f0d3e32ed7,f,t,C,2
23a63906-e460-11e9-835d-67edf9cb9371,904295ff-e45f-11e9-a500-4fce0c042c75,b3a3e392-e3e0-11e9-9e31-53663020e385,f,t,A,4
23a63907-e460-11e9-835e-8323c1ca1847,90429600-e45f-11e9-a501-7306f1eef2fa,b3a409ee-e3e0-11e9-9e32-8bcf6107af83,t,t,F,0
23a6d490-e460-11e9-835f-f7771eb59846,90433194-e45f-11e9-a502-a77a9bdc85de,b3a409ef-e3e0-11e9-9e33-e3d8860239e0,t,t,B,3
23a6d491-e460-11e9-8360-d3c7d3b1b1c5,90433195-e45f-11e9-a503-ebf8b2f2e170,b3a4319e-e3e0-11e9-9e34-8b13093f5312,t,t,F,0
23a6d492-e460-11e9-8361-238541c32b24,90433196-e45f-11e9-a504-7f34c354b277,b3a458a4-e3e0-11e9-9e35-df70a5ac950a,t,t,C,2
23a6d493-e460-11e9-8362-7b2edf4c2837,90433197-e45f-11e9-a505-47c92f03ab6a,b3a47fb4-e3e0-11e9-9e36-e33a56418ef4,t,t,C,2
23a6d494-e460-11e9-8363-835ce84d9051,90433198-e45f-11e9-a506-6b42cc4bdb9d,b3a4a6ba-e3e0-11e9-9e37-e32078e786bb,t,t,D,1
23a771ac-e460-11e9-8364-27ae24f229b0,9043cdc0-e45f-11e9-a507-635a9b652ccd,b3a4cdd4-e3e0-11e9-9e38-5ff72f0a681d,t,t,C,2
23a771ad-e460-11e9-8365-1fb81d5dd27a,9043cdc1-e45f-11e9-a508-d7b51fd2c07d,b3a4f4da-e3e0-11e9-9e39-53d57f2a0cfe,f,t,D,1
23a771ae-e460-11e9-8366-4bedad7b984c,9043cdc2-e45f-11e9-a509-f31428c10f91,b3a51be0-e3e0-11e9-9e3a-83d3c52fdd5e,t,t,D,1
23a771af-e460-11e9-8367-bf930d17590f,9043cdc3-e45f-11e9-a50a-7b0423b4090e,b3a54278-e3e0-11e9-9e3b-3f1fd84f67bf,t,t,B,3
23a771b0-e460-11e9-8368-cbeb7767a516,9043cdc4-e45f-11e9-a50b-fba794b2b927,b3a5694c-e3e0-11e9-9e3c-8f2200d24d6c,f,t,F,0
23a80da6-e460-11e9-8369-1b93643f6d81,904469f6-e45f-11e9-a50c-237fdb762461,b3a59106-e3e0-11e9-9e3d-e3331500e5aa,f,t,F,0
23a80da7-e460-11e9-836a-ff067a5d33fa,904469f7-e45f-11e9-a50d-a3e661f00b38,b3a5b80c-e3e0-11e9-9e3e-23d58b435a9a,f,t,D,1
23a80da8-e460-11e9-836b-371b0fddbbe3,904469f8-e45f-11e9-a50e-e31a7c4380a6,b3a5df12-e3e0-11e9-9e3f-37b8667b7ed3,f,t,C,2
23a80da9-e460-11e9-836c-638648e55551,904469f9-e45f-11e9-a50f-730468e9dd5a,b3a5df13-e3e0-11e9-9e40-37eb87b84bf1,f,t,A,4
23a80daa-e460-11e9-836d-d384bc342489,90450636-e45f-11e9-a510-7ff330def55a,b3a60622-e3e0-11e9-9e41-9f862673a1ba,f,t,C,2
23a8a9dc-e460-11e9-836e-43e90d8f0044,90450637-e45f-11e9-a511-0bcb0c28248c,b3a62d28-e3e0-11e9-9e42-3f71e52891ec,f,t,C,2
23a8a9dd-e460-11e9-836f-eb463aa36db3,90450638-e45f-11e9-a512-7f05feaed20a,b3a65410-e3e0-11e9-9e43-7323a67f3d10,f,t,D,1
23a8a9de-e460-11e9-8370-6b81fe925a23,90450639-e45f-11e9-a513-a7ccfd15647d,b3a67b20-e3e0-11e9-9e44-e31fb34171a6,f,t,B,3
23a8a9df-e460-11e9-8371-27bb16be971c,9045063a-e45f-11e9-a514-0727dd7de6d5,b3a6a230-e3e0-11e9-9e45-7bba3fb0d5da,f,t,B,3
23a8a9e0-e460-11e9-8372-27b702236bf1,9045a24e-e45f-11e9-a515-2b475789e375,b3a6c936-e3e0-11e9-9e46-3b76b55c1964,f,t,C,2
23a94612-e460-11e9-8373-6fec960c3018,9045a24f-e45f-11e9-a516-276c23e8b852,b3a6efb0-e3e0-11e9-9e47-2f6518167463,f,t,D,1
23a94613-e460-11e9-8374-d70236f7000a,9045a250-e45f-11e9-a517-13f73d74090f,b3a716b6-e3e0-11e9-9e48-23467ba4cc92,t,t,C,2
23a94614-e460-11e9-8375-075344123db9,9045a251-e45f-11e9-a518-cfbc6e475d10,b3a716b7-e3e0-11e9-9e49-7f20ca914370,t,t,A,4
23a94615-e460-11e9-8376-1bb8c330a544,9045a252-e45f-11e9-a519-4709431e8ed8,b3a73dbc-e3e0-11e9-9e4a-27807822b012,t,t,C,2
23a9e248-e460-11e9-8377-83851f62ef62,90463e8e-e45f-11e9-a51a-dbfad60ad3c5,b3a764c2-e3e0-11e9-9e4b-3fbbffadffa8,t,t,C,2
23a9e249-e460-11e9-8378-efff570dd9f5,90463e8f-e45f-11e9-a51b-c33647c9b796,b3a78bd2-e3e0-11e9-9e4c-732cdc6c2c66,t,t,C,2
23a9e24a-e460-11e9-8379-0fda80f6dac1,90463e90-e45f-11e9-a51c-ffa9d312e548,b3a7b38c-e3e0-11e9-9e4d-2b0b33e8c295,t,t,B,3
23a9e24b-e460-11e9-837a-ef7fdb6c7b10,90463e91-e45f-11e9-a51d-3f88e39086c0,b3a7d9e8-e3e0-11e9-9e4e-f345bac6a3a6,f,t,B,3
23a9e24c-e460-11e9-837b-efe0a288273e,9046db0a-e45f-11e9-a51e-6367d722308e,b3a801ac-e3e0-11e9-9e4f-fb6bccd70270,t,t,D,1
23aa7e7e-e460-11e9-837c-b7dbf6ffedf7,9046db0b-e45f-11e9-a51f-179f4d4343ab,b3a828b2-e3e0-11e9-9e50-873ffdde7d4e,t,t,C,2
23aa7e7f-e460-11e9-837d-e3ab27054bfc,9046db0c-e45f-11e9-a520-7f11923a41ee,b3a84f04-e3e0-11e9-9e51-f3e97b9423ba,f,t,B,3
23aa7e80-e460-11e9-837e-93066a495538,9046db0d-e45f-11e9-a521-97c61873ebed,b3a87628-e3e0-11e9-9e52-170dbeeab304,t,t,D,1
23aa7e81-e460-11e9-837f-3fe5006b35a0,9046db0e-e45f-11e9-a522-77ef92db14ae,b3a89d1a-e3e0-11e9-9e53-3f9b4eb0e687,t,t,D,1
23aa7e82-e460-11e9-8380-1b28885aabe3,904776fa-e45f-11e9-a523-8f5764645d49,b3a8c42a-e3e0-11e9-9e54-5b2a5d36c953,t,t,F,0
23ab1ab4-e460-11e9-8381-3fbef1e96093,90481312-e45f-11e9-a524-0f4ed45278bc,b3a8c42b-e3e0-11e9-9e55-d76dd89ed2af,f,t,D,1
23ab1ab5-e460-11e9-8382-576948995988,9048b010-e45f-11e9-a525-fbba3245881d,b3a8ebb2-e3e0-11e9-9e56-7b4cba69976f,t,t,F,0
23ab1ab6-e460-11e9-8383-bbc52ff05762,90494c46-e45f-11e9-a526-d3118a84cf70,b3a912c2-e3e0-11e9-9e57-13fc2f3ea85a,t,t,A,4
23ab1ab7-e460-11e9-8384-976ad63600ef,9049e872-e45f-11e9-a527-5304d5256a30,b3a9393c-e3e0-11e9-9e58-33299087076b,f,t,D,1
23abb6f4-e460-11e9-8385-d34c11238b4d,9049e873-e45f-11e9-a528-d31917b80183,b3a9604c-e3e0-11e9-9e59-8ffbbf815b19,t,t,A,4
23abb6f5-e460-11e9-8386-47d020b416bf,904a84a8-e45f-11e9-a529-7b41cd0a851a,b3a98752-e3e0-11e9-9e5a-cfc0aac279a8,t,t,A,4
23abb6f6-e460-11e9-8387-d3b1cbbee9be,904b1f80-e45f-11e9-a52a-0fd9866aa8f7,b3a9aeee-e3e0-11e9-9e5b-c3ff03c4a489,t,t,F,0
23abb6f7-e460-11e9-8388-ebb2621cec9f,904b1f81-e45f-11e9-a52b-4fa183768243,b3a9d572-e3e0-11e9-9e5c-d745702fe12a,t,t,A,4
23abb6f8-e460-11e9-8389-a31cd624d2b3,904b1f82-e45f-11e9-a52c-7f1adc976875,b3a9d573-e3e0-11e9-9e5d-570bb34c8ac7,f,t,B,3
23ac526c-e460-11e9-838a-97a2dbe376fc,904b1f83-e45f-11e9-a52d-f35ad59566b7,b3aa2392-e3e0-11e9-9e5e-a32f863b0220,t,t,C,2
23ac526d-e460-11e9-838b-97ed98f5a634,904b1f84-e45f-11e9-a52e-3bfa7a5fee07,b3aa2393-e3e0-11e9-9e5f-df1f2c02dbf2,t,t,A,4
23ac526e-e460-11e9-838c-0b11578191ea,904bbc74-e45f-11e9-a52f-ab16aa7e7849,b3aa4b10-e3e0-11e9-9e60-2b8c8e03320e,t,t,D,1
23ac526f-e460-11e9-838d-237bb9d3887a,904bbc75-e45f-11e9-a530-8b87c459983a,b3aa7216-e3e0-11e9-9e61-3371b7fe1d59,t,t,F,0
23ac5270-e460-11e9-838e-7bfdb61363db,904bbc76-e45f-11e9-a531-7f5376de997a,b3aa9926-e3e0-11e9-9e62-5fa9923a6614,f,t,F,0
23acef56-e460-11e9-838f-7f274a5effd8,904bbc77-e45f-11e9-a532-6be8d26c1bb8,b3aac02c-e3e0-11e9-9e63-3b21987cb232,t,t,B,3
23acef57-e460-11e9-8390-5f580aa43634,904bbc78-e45f-11e9-a533-db28aa55bfda,b3aae73c-e3e0-11e9-9e64-37f6d89a108e,f,t,A,4
23acef58-e460-11e9-8391-efec0c225401,904c58aa-e45f-11e9-a534-f74a5d3acd20,b3ab0dca-e3e0-11e9-9e65-7bbb864da85c,t,t,F,0
23acef59-e460-11e9-8392-2756654d834c,904c58ab-e45f-11e9-a535-4f570caba2a5,b3ab0dcb-e3e0-11e9-9e66-3b5497844af9,f,t,A,4
23acef5a-e460-11e9-8393-6b362cb9b210,904c58ac-e45f-11e9-a536-73f41a382cf7,b3ab3548-e3e0-11e9-9e67-57d8621b46b5,t,t,D,1
23ad8b8c-e460-11e9-8394-332bf885911b,904c58ad-e45f-11e9-a537-d7be31ff6af6,b3ab5c58-e3e0-11e9-9e68-73b453d6dd5f,t,t,C,2
23ad8b8d-e460-11e9-8395-0fcf9c1a2f63,904cf4d6-e45f-11e9-a538-ebc3c4216f60,b3ab835e-e3e0-11e9-9e69-7739428fdba3,t,t,F,0
23ad8b8e-e460-11e9-8396-0f361f1d9c12,904cf4d7-e45f-11e9-a539-77fe70856c73,b3abaabe-e3e0-11e9-9e6a-3b7a943cd356,f,t,D,1
